platform,run_id,frame_id,latency_ms,resolution_width,resolution_height,fps_target,batch_size,timestamp_s,measurement_method,power_w_before,power_w_after,notes
Jetson Orin NX,run001,442,3.258922,128,128,180,1,1778160989.5364375,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,443,3.160776,128,128,180,1,1778160989.5396314,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,444,3.171657,128,128,180,1,1778160989.542835,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,445,3.157064,128,128,180,1,1778160989.5460246,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,446,3.166536,128,128,180,1,1778160989.549222,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,447,3.640307,128,128,180,1,1778160989.5528934,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,448,3.138696,128,128,180,1,1778160989.556065,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,449,3.117607,128,128,180,1,1778160989.5592144,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,450,3.105927,128,128,180,1,1778160989.5623515,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,451,3.191337,128,128,180,1,1778160989.5655735,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,452,3.181128,128,128,180,1,1778160989.568787,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,453,3.177641,128,128,180,1,1778160989.5719965,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,454,3.17364,128,128,180,1,1778160989.5752008,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,455,3.201641,128,128,180,1,1778160989.5784369,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,456,3.177545,128,128,180,1,1778160989.5816474,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,457,3.234442,128,128,180,1,1778160989.5849144,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,458,3.148616,128,128,180,1,1778160989.5880954,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,459,3.192265,128,128,180,1,1778160990,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,460,3.160745,128,128,180,1,1778160989.5945127,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,461,3.1698,128,128,180,1,1778160989.5977142,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,462,3.246186,128,128,180,1,1778160989.6009924,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,463,3.646291,128,128,180,1,1778160989.6047914,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,464,3.149864,128,128,180,1,1778160989.6079721,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,465,3.208905,128,128,180,1,1778160989.6112142,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,466,3.192521,128,128,180,1,1778160989.6144369,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,467,3.261387,128,128,180,1,1778160989.6177301,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,468,3.16164,128,128,180,1,1778160989.6209247,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,469,3.159208,128,128,180,1,1778160989.6241143,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,470,3.148456,128,128,180,1,1778160989.6272929,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,471,3.213001,128,128,180,1,1778160989.6305358,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,472,3.237866,128,128,180,1,1778160989.6338055,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,473,3.13652,128,128,180,1,1778160989.6369734,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,474,3.682197,128,128,180,1,1778160989.6406875,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,475,3.159497,128,128,180,1,1778160989.6438766,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,476,3.199689,128,128,180,1,1778160989.6471083,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,477,3.239434,128,128,180,1,1778160989.6503794,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,478,3.135527,128,128,180,1,1778160989.6535475,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,479,3.187497,128,128,180,1,1778160989.6567667,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,480,3.118759,128,128,180,1,1778160989.6599164,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,481,3.161896,128,128,180,1,1778160989.663108,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,482,3.206282,128,128,180,1,1778160989.6663454,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,483,3.143624,128,128,180,1,1778160989.6695209,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,484,3.161193,128,128,180,1,1778160989.672713,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,485,3.186409,128,128,180,1,1778160989.675931,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,486,3.167945,128,128,180,1,1778160990,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,487,3.270123,128,128,180,1,1778160989.6824312,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,488,3.181993,128,128,180,1,1778160989.685645,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,489,3.144456,128,128,180,1,1778160989.688823,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,490,3.184457,128,128,180,1,1778160989.6920407,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,491,3.194665,128,128,180,1,1778160989.6952677,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,492,3.802935,128,128,180,1,1778160989.699103,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,493,3.177129,128,128,180,1,1778160989.7023132,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,494,3.710998,128,128,180,1,1778160989.7060573,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,495,3.647572,128,128,180,1,1778160989.7097375,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,496,3.205385,128,128,180,1,1778160989.7129745,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,497,3.672276,128,128,180,1,1778160989.716703,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,498,3.159209,128,128,180,1,1778160989.7198937,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,499,3.164617,128,128,180,1,1778160989.7230892,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,500,3.182665,128,128,180,1,1778160989.7263043,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,501,3.246347,128,128,180,1,1778160989.7295823,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,502,3.147144,128,128,180,1,1778160989.7327642,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,503,3.177641,128,128,180,1,1778160989.7359734,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,504,3.213769,128,128,180,1,1778160989.7392185,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,505,3.180201,128,128,180,1,1778160989.7424312,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,506,3.251882,128,128,180,1,1778160989.745714,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,507,3.147784,128,128,180,1,1778160989.7488933,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,508,3.169704,128,128,180,1,1778160989.7520945,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,509,3.161033,128,128,180,1,1778160989.7552888,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,510,3.156297,128,128,180,1,1778160989.7584763,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,511,3.258762,128,128,180,1,1778160989.7617836,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,512,3.110375,128,128,180,1,1778160989.7649257,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,513,3.13124,128,128,180,1,1778160989.7680867,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,514,3.165513,128,128,180,1,1778160989.7712836,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,515,3.188393,128,128,180,1,1778160989.7745032,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,516,3.259851,128,128,180,1,1778160989.777794,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,517,3.215274,128,128,180,1,1778160989.7810407,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,518,3.694549,128,128,180,1,1778160990,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,519,3.14692,128,128,180,1,1778160989.7879465,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,520,3.121255,128,128,180,1,1778160989.7911007,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,521,3.264907,128,128,180,1,1778160989.7943983,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,522,3.190281,128,128,180,1,1778160989.7976186,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,523,3.099847,128,128,180,1,1778160989.800749,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,524,3.107367,128,128,180,1,1778160989.803887,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,525,3.14004,128,128,180,1,1778160989.8070583,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,526,3.264555,128,128,180,1,1778160989.8103547,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,527,3.691124,128,128,180,1,1778160989.814159,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,528,3.152296,128,128,180,1,1778160989.8173413,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,529,3.114823,128,128,180,1,1778160989.820486,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,530,3.199369,128,128,180,1,1778160989.8237147,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,531,3.234058,128,128,180,1,1778160989.8269804,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,532,3.174377,128,128,180,1,1778160989.8301852,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,533,3.662964,128,128,180,1,1778160989.8338778,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,534,3.69202,128,128,180,1,1778160989.8376002,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,535,3.763766,128,128,180,1,1778160989.8413966,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,536,3.64994,128,128,180,1,1778160989.8450782,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,537,3.12772,128,128,180,1,1778160989.8482366,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,538,3.197257,128,128,180,1,1778160989.8514638,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,539,3.190409,128,128,180,1,1778160989.854685,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,540,3.218249,128,128,180,1,1778160989.8579352,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,541,3.203593,128,128,180,1,1778160989.8611705,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,542,3.75423,128,128,180,1,1778160989.8649564,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,543,3.688564,128,128,180,1,1778160989.8686764,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,544,3.146952,128,128,180,1,1778160989.871854,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,545,3.255243,128,128,180,1,1778160989.8751392,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,546,3.151272,128,128,180,1,1778160989.8783226,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,547,3.163689,128,128,180,1,1778160989.8815174,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,548,3.156457,128,128,180,1,1778160989.8847046,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,549,3.160041,128,128,180,1,1778160989.887895,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,550,3.272011,128,128,180,1,1778160989.8911984,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,551,3.192489,128,128,180,1,1778160989.894422,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,552,3.217194,128,128,180,1,1778160989.897671,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,553,3.123624,128,128,180,1,1778160989.9008253,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,554,3.154024,128,128,180,1,1778160989.9040103,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,555,3.248362,128,128,180,1,1778160989.9072895,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,556,3.167272,128,128,180,1,1778160989.9104888,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,557,3.208394,128,128,180,1,1778160989.9137292,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,558,3.152809,128,128,180,1,1778160989.9169118,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,559,3.193097,128,128,180,1,1778160989.9201355,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,560,3.280971,128,128,180,1,1778160989.9234486,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,561,3.174889,128,128,180,1,1778160989.9266536,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,562,3.428206,128,128,180,1,1778160989.930114,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,563,3.706677,128,128,180,1,1778160989.9338524,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,564,3.176169,128,128,180,1,1778160989.9370575,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,565,4.254785,128,128,180,1,1778160989.9413447,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,566,3.689365,128,128,180,1,1778160989.9450662,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,567,3.676405,128,128,180,1,1778160989.9487734,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,568,4.429478,128,128,180,1,1778160989.9532351,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,569,4.019516,128,128,180,1,1778160989.9572923,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,570,3.189738,128,128,180,1,1778160989.9605114,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,571,3.197738,128,128,180,1,1778160989.9637394,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,572,3.204394,128,128,180,1,1778160989.9669757,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,573,3.272491,128,128,180,1,1778160989.970279,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,574,3.189225,128,128,180,1,1778160989.9734983,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,575,3.171592,128,128,180,1,1778160989.9766998,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,576,3.169321,128,128,180,1,1778160989.979901,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,577,3.175688,128,128,180,1,1778160989.9831076,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,578,3.778679,128,128,180,1,1778160989.9869199,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,579,3.166121,128,128,180,1,1778160989.9901175,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,580,3.652787,128,128,180,1,1778160990,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,581,3.647668,128,128,180,1,1778160989.9974778,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,582,3.13396,128,128,180,1,1778160990.0006418,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,583,3.264907,128,128,180,1,1778160990.0039382,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,584,3.707093,128,128,180,1,1778160990.0076778,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,585,3.153224,128,128,180,1,1778160990.0108628,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,586,3.192201,128,128,180,1,1778160990.014087,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,587,3.189705,128,128,180,1,1778160990.0173066,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,588,3.182121,128,128,180,1,1778160990.0205183,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
Jetson Orin NX,run001,589,3.220426,128,128,180,1,1778160990.0237699,jetson_torch_cuda_app_e2e,nan,nan,Jetson integrated SoC; host-device movement is not discrete PCIe H2D/D2H.
