platform,display_name,run_id,frame_id,latency_ms,resolution_width,resolution_height,fps_target,batch_size,backend,device_name,measurement_scope,include_transfers,timestamp_s,warmup,num_iters,notes
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,103,0.29274899998199544,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.029671770000049946,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,104,0.2920560000347905,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.029968773000064175,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,105,0.2904969999235618,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.030263672000046427,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,106,0.2824270000019169,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03055047700013347,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,107,0.28202599992255273,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.030836958000008963,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,108,0.2856290000181616,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03112709500010169,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,109,0.27930000010201184,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03141069700018306,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,110,0.28029200007040345,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03170075500020175,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,111,0.2783219999855646,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03198333500017725,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,112,0.2810450000652054,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03226888500012137,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,113,0.27669500013871584,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03254956800014952,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,114,0.27773500005423557,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03283170400004565,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,115,0.28211200014993665,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.033118202000196106,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,116,0.2801030000227911,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03340276000017184,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,117,0.27480400012791506,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03368175000014162,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,118,0.27720799994312983,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03396317200008525,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,119,0.2845940000497649,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.034252000000151384,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,120,0.30297399985101947,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.034559661999992386,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,121,0.285344000076293,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.034850101000074574,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,122,0.28394900004968804,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0351387230000455,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,123,0.2778269999907934,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03542075800010025,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,124,0.2771769998162199,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03570263500000692,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,125,0.2754500001174165,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03598225300015656,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,126,0.27906400009669596,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0362658150002062,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,127,0.27851200002260157,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0365487200001553,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,128,0.27566199992179463,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03682883999999831,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,129,0.27692499998011044,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.037110241000164024,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,130,0.28101200018681993,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0374024890002147,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,131,0.2765659999113268,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.0376832720000948,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,132,0.2767220000805537,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.037964432000080706,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,133,0.2787169999010075,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03824737400009326,100,1000,
RTX 4090,RTX 4090,RTX_4090_128x128_20260507_220405,134,0.2747989999534184,128,128,180.0,1,cuda,NVIDIA GeForce RTX 4090 D,compute_only,False,0.03852660100005778,100,1000,
