fitted,residual
2.086747318893342629e-03,4.462116654816573706e-04
1.849980182902472882e-03,3.396560475662771181e-04
1.600680689626861634e-03,1.464506580293883659e-04
2.468285794035261337e-03,3.011844208084886627e-04
2.705221974629981596e-03,5.143825175575184039e-04
2.236411845158248288e-03,4.567644243730017116e-04
2.166636035538072481e-03,5.112814449306775193e-04
1.997299925983954134e-03,3.220360115160458662e-04
1.953854136537249916e-03,3.731111954940000836e-04
2.312147820356296856e-03,5.030987616749531439e-04
2.475925788911220119e-03,6.597553634325298809e-04
2.133707356770010981e-03,2.924401041674890185e-04
1.797047725922246110e-03,5.689514517150389035e-05
1.466235116360909817e-03,1.893434969203401826e-04
1.125581452810844657e-03,-1.185013746858446567e-04
6.395815776057373970e-04,-6.243227885432373970e-04
3.863510751720612311e-04,-8.517441415783112311e-04
2.688112145362969154e-04,-8.867921715675469154e-04
7.686598216604309790e-04,-8.754713450979309790e-04
1.027067690138177940e-03,-2.412400534194279397e-04
1.044575003604906148e-03,-3.121531286049061479e-04
1.059008167020912680e-03,-4.429869436466267983e-05
6.537441526824127680e-04,-2.646450315886627680e-04
1.252281924184148101e-03,2.354500094096018993e-04
1.558803115530960981e-03,2.951397555627890187e-04
1.594948395708133040e-03,1.750711355418669603e-04
1.301623537984840286e-03,3.002926858909713698e-06
1.354473409434393642e-03,-8.036452271564364230e-05
1.050245005945274436e-03,-3.254525254765244357e-04
1.613238234673506884e-03,6.522856220149311594e-05
1.760227125268193230e-03,3.760033434818067701e-04
1.693569697068001648e-03,1.527437794944983517e-04
1.356268108894880626e-03,-2.423765073323806262e-04
1.647565807805022016e-03,-2.056102413987720163e-04
1.794843933400338968e-03,-2.308180544940889676e-04
2.023807999370783907e-03,-1.546063392145339069e-04
1.816491421284225109e-03,-3.121310097172510893e-05
1.555019420957598139e-03,-2.151112017634813911e-05
1.293158716877008908e-03,-1.716377207832589080e-04
1.257917765763256514e-03,-1.898025313882565138e-04
1.311593225835834195e-03,3.897617546329158050e-04
1.860663260554049504e-03,4.281550988209504964e-04
2.066678215265448006e-03,5.273159253595519937e-04
1.843433414586785482e-03,2.165031088507145176e-04
1.828038974140951860e-03,-1.987247023470186010e-05
2.677165303089976741e-03,3.822219039412732590e-04
2.863551610266483385e-03,5.086407725460166153e-04
2.380349184374851244e-03,2.517919289063987563e-04
2.177860705672715353e-03,4.008746458897846469e-04
2.207254640619594772e-03,2.570397929741552283e-04
2.136513191374228571e-03,4.498515547195214292e-04
2.393601821041507326e-03,3.758683938022426736e-04
2.509402849334864145e-03,6.491664866026358553e-04
2.224882584160927171e-03,2.470412439640728292e-04
1.667691045224654976e-03,1.077575165034502444e-05
1.521029539685007535e-03,-5.618578968500753494e-05
1.311905676032031065e-03,-2.666786252507810651e-04
7.158518770741241445e-04,-4.640818575428741445e-04
2.673860311643481112e-04,-8.319612264768481112e-04
2.373487320693842167e-04,-8.553296891006342438e-04
7.232843925870570834e-04,-1.089495330087057083e-03
9.493879243159992782e-04,-2.627424165034992782e-04
1.005331431013397649e-03,-2.423919778883976486e-04
1.042232613613671734e-03,-2.752314095742173367e-05
6.182040318336725444e-04,-2.596224888649225444e-04
1.199326635999321258e-03,4.257343991569287420e-04
1.525935480423449252e-03,2.517134453578007483e-04
1.623897033455643435e-03,1.918988649818565654e-04
1.188968822237379194e-03,-1.666299550498791943e-04
1.341997652759938705e-03,3.129336286506129508e-05
9.156353182916084944e-04,-2.976543612603584944e-04
1.574425055490039386e-03,-1.039917658378938618e-05
1.922411564651810723e-03,3.511480056606892768e-04
1.804143856303463923e-03,2.557926671340360770e-04
1.310246728399553718e-03,-1.353199705870537176e-04
1.636667258013022042e-03,-2.252292697317720416e-04
1.912411408501270066e-03,-3.789031077200200655e-04
2.168387387622750222e-03,-1.084508641852502224e-04
1.916431729074397549e-03,1.380508733185245064e-05
1.843540020498345925e-03,-1.879614072170959251e-04
1.337219523394716190e-03,-1.088870038634661905e-04
1.347086943512241152e-03,7.960983383150884753e-05
1.536951747029987724e-03,2.330677842200122758e-04
2.026004938858367004e-03,4.001425220791329958e-04
2.173918369588712443e-03,5.497754780675375569e-04
1.842468396321317011e-03,1.793211544599329892e-04
2.109170063401925258e-03,-3.397475090192525818e-05
2.800577955513880099e-03,4.113971421423699010e-04
2.876044415005283520e-03,6.792534365572164799e-04
2.444894118144939985e-03,2.177645732613100148e-04
2.310640865613404395e-03,3.138708531365956046e-04
2.277236446259282322e-03,3.549046670219676777e-04
2.260704258164812110e-03,4.324720113664378904e-04
2.359649308226989626e-03,3.106387777105103741e-04
2.586689802745604453e-03,4.650680097543955470e-04
2.190747478172995824e-03,3.650996897957541759e-04
1.669383307790261355e-03,-7.483985075901135493e-05
1.504377587274108351e-03,-1.768629388366083511e-04
1.438825707941140735e-03,-1.876050048161407354e-04
7.543607218262588475e-04,-4.186673624512588475e-04
3.769166083102136510e-04,-9.948975653414635426e-04
1.942484640960493521e-04,-9.266703390960492979e-04
6.323206772873503530e-04,-1.067196165568600353e-03
9.391644201603118521e-04,-2.906658850040618521e-04
9.402630794805388968e-04,-1.620648372930388968e-04
9.842532976193179000e-04,-4.583777027556790000e-05
6.494585675732580336e-04,-2.527300519482580336e-04
1.276491797244115600e-03,3.638280269746343998e-04
1.436112134213958112e-03,4.788658931297918881e-04
1.601958311104572123e-03,2.214669818641778771e-04
1.304482605307325351e-03,-2.211085818698253509e-04
1.390069876855818710e-03,1.739560020504312896e-04
9.106312755032183997e-04,-2.621327403469683997e-04
1.513727473458979138e-03,2.741022185352086186e-05
2.038101628949406940e-03,3.422694648005930596e-04
1.766023879669161110e-03,2.862832492370888902e-04
1.532457001121975649e-03,-8.287204018447564928e-05
1.688682689795912607e-03,-3.153916741709126073e-04
2.026557668895332363e-03,-4.091260282703323634e-04
2.293651652188092010e-03,-1.345329998443420098e-04
2.268248139205184324e-03,-8.624130326768432442e-05
1.951357012786222736e-03,-1.050435362237227364e-04
1.504932429124044299e-03,3.620526618845570054e-05
1.470576021888913123e-03,1.315968296735868775e-04
1.716498336503644506e-03,2.366266634963554941e-04
2.093792291768929031e-03,1.797672785435709686e-04
2.197864634548160872e-03,3.808707170143391281e-04
1.869931493378209622e-03,2.662989753717903783e-04
2.382192640163265703e-03,1.343724264923429682e-05
2.969608135102363641e-03,4.865075875538863587e-04
2.956465298186478682e-03,6.293501315010213183e-04
2.402869667548295472e-03,3.666005472954545277e-04
2.493784026700327904e-03,1.993922428309220958e-04
2.390489079120322255e-03,2.416520341609277450e-04
2.303235796884462762e-03,5.959341249905372381e-04
2.406000834954171060e-03,3.634693798895789404e-04
2.594766181659865622e-03,5.332855761526343781e-04
2.349070266612118645e-03,2.830708466691313555e-04
1.643913545466611651e-03,-1.714404009353616507e-04
1.608966536333940236e-03,-6.782884102144023583e-05
1.601022670354087249e-03,-2.124728656665872493e-04
9.357941321926990536e-04,-4.475128821926990536e-04
3.829383346282905567e-04,-9.398841354095405567e-04
2.114916745010273088e-04,-9.896899166885273630e-04
5.347499507282104042e-04,-1.045919384321960296e-03
9.256132524978889602e-04,-4.068144243728889602e-04
9.750170221048253547e-04,-1.815599908548253547e-04
8.794807448012206732e-04,-1.623176588637206732e-04
6.889028334270904958e-04,-3.455800795208404958e-04
1.314484798267964412e-03,2.953174478257855878e-04
1.528004213917947716e-03,4.251207860820522839e-04
1.638910049939839306e-03,3.065855555289106939e-04
1.340632264714355926e-03,-1.504467178393559257e-04
1.443955071976753138e-03,3.614746708574686183e-05
9.212594371378608586e-04,-3.719430308878608586e-04
1.628586364999949111e-03,-4.167230249994911123e-05
2.088797049633711947e-03,1.466155480225380531e-04
1.857621492571947478e-03,2.709795816468025219e-04
1.582927194963180181e-03,-3.416010511943018066e-05
1.717210312248601154e-03,-4.736190036548511544e-04
2.088537497143418999e-03,-3.948119112059189986e-04
2.418883473140901168e-03,-2.750236098596511684e-04
2.349934810294484859e-03,-1.297810017007348590e-04
2.166507965896206575e-03,-1.370890205837065751e-04
1.651914341864521053e-03,1.892306047922894668e-05
1.669480948132063842e-03,5.476221593043615818e-05
1.797877952777329280e-03,2.620585706601707195e-04
2.054273686211034299e-03,2.269152786327157008e-04
2.020095383516929115e-03,4.823460227330708845e-04
1.934903852079942164e-03,2.699911674513078355e-04
2.540435117260020446e-03,2.290350975837295543e-04
3.020497648276049187e-03,5.195414142239508128e-04
3.089183085542900140e-03,6.797378128945998597e-04
2.472649922091868079e-03,3.807436325956319208e-04
2.614330203644643028e-03,2.390633510428569718e-04
2.424729911882104582e-03,3.142227248366454180e-04
2.415781114472923419e-03,5.596827527145765806e-04
2.528162287841746562e-03,1.802727707520034375e-04
2.706259985088553619e-03,4.065329836614463808e-04
2.410661674559723758e-03,1.604442824715262422e-04
1.739881824735921463e-03,-2.063735239546714631e-04
1.720370936825472812e-03,-1.105686907317228115e-04
1.763978452902531047e-03,-1.083998396212810470e-04
1.145994619257353301e-03,-3.983139551948533010e-04
5.443013534680814832e-04,-1.017323814405581483e-03
2.976818188067694554e-04,-1.121656428181769510e-03
4.243441643518033272e-04,-1.034695726851803327e-03
9.297074490478514147e-04,-4.185380154541014147e-04
1.019229634433709095e-03,-3.249547320899590953e-04
8.691970230003254324e-04,-1.901809097190754324e-04
8.117152179501338147e-04,-4.607630695126338147e-04
1.518880811269309123e-03,7.566264576194087731e-05
1.626212826323226134e-03,4.337236971142738665e-04
1.700983495924245558e-03,4.505057618882544416e-04
1.442070486137477436e-03,-9.929704863747743603e-05
1.492925179950404602e-03,-2.045203541915460201e-05
1.075898723775700009e-03,-4.502883722132000090e-04
1.722419582429979886e-03,-1.126173363362298861e-04
2.115753278994759318e-03,2.264708420989906823e-04
2.013160380745919551e-03,2.146228223790804489e-04
1.732960719879613788e-03,-1.689348409733637882e-04
1.659335811656299743e-03,-4.615208702500497428e-04
2.196356039279232647e-03,-4.034483244354826470e-04
2.499963601826533065e-03,-3.942507112015330648e-04
2.521034239578377224e-03,-1.864395130158772243e-04
2.507110615794315607e-03,-2.106628618880656070e-04
1.929872647912258361e-03,-6.830038228725836096e-05
1.847208354530149085e-03,5.251088375110091536e-05
1.934060805348215449e-03,1.869108743392845513e-04
2.039676783954719966e-03,1.499594465140300335e-04
2.081816121578293662e-03,4.816604409217063384e-04
2.228161143437711565e-03,2.437626846872884348e-04
2.717273049635331086e-03,3.497435519271689143e-04
3.146463230637779659e-03,5.690519060809703412e-04
3.041683471668260325e-03,6.509434814567396747e-04
2.544818222705118142e-03,1.941344140136318577e-04
2.588289720490807334e-03,3.413977795091926656e-04
2.490676325935408265e-03,3.093114670333417353e-04
2.542448963933296568e-03,4.940500595042034322e-04
2.556441873767449895e-03,2.206577356075501047e-04
2.804932089553108850e-03,2.849726956031411497e-04
2.459939384704213326e-03,9.590778326453667374e-05
1.930820478676366749e-03,-2.065773146138667488e-04
1.856568120701586593e-03,-1.094367730453365932e-04
1.865288298780501093e-03,1.336130684069989066e-04
1.394819079606185409e-03,-3.419626342936854090e-04
6.781846622761260540e-04,-1.105430756026125946e-03
2.779950534029227739e-04,-1.147746029965422774e-03
2.779922451296556866e-04,-1.086708065442155632e-03
8.750927793216464442e-04,-4.859936582278964442e-04
9.415701538466748465e-04,-3.617361694716748465e-04
8.259120757468414601e-04,-1.621547515280914601e-04
7.885826364476405947e-04,-3.537071481663905947e-04
1.543356870723459765e-03,8.170416443279023520e-05
1.724679374426713605e-03,3.047395708857863952e-04
1.742514082454163851e-03,3.784575972333361488e-04
1.615896137722135474e-03,-7.475844240963547445e-05
1.506308918516985600e-03,-6.435335211073560033e-05
1.183418070037284232e-03,-4.738843786310342320e-04
1.787533891525128248e-03,-2.235080126188782480e-04
2.250700733643089431e-03,1.296703601069105691e-04
2.231312649724166448e-03,1.872054166820835523e-04
1.822458460740170733e-03,-5.243892949017073257e-05
1.787827639155688524e-03,-3.000957055619385243e-04
2.312476660510780560e-03,-3.974986331670305600e-04
2.517190171255995375e-03,-1.978542337559953748e-04
2.531950976906383304e-03,-2.202444339376333042e-04
2.665343745894107035e-03,-1.934199177691070352e-04
2.257328187964588624e-03,-9.820953562083862415e-05
2.004949898297975295e-03,7.024541420202470507e-05
1.966370409518742104e-03,2.013379543757895518e-06
2.108249550875801546e-03,2.187157811554484542e-04
2.337560220734750602e-03,5.310921230152493983e-04
2.379465124499739390e-03,2.526759887815106104e-04
2.768970747867652727e-03,3.667104044760972729e-04
3.140136879452597955e-03,7.355955424224020454e-04
3.095290532519875092e-03,5.668188424801249084e-04
2.518653614974912178e-03,1.974108381500878223e-04
2.542753904154300935e-03,5.624096700644490646e-04
2.676438657709666845e-03,2.151018696340831551e-04
2.734972029064468724e-03,3.549327560917812756e-04
2.637942210760899509e-03,3.997526970785049080e-05
2.879987379663430987e-03,2.480643781490690127e-04
2.491164739605637723e-03,9.520000648811227650e-05
1.997295637134943389e-03,-2.425348949474433885e-04
1.887770243521910305e-03,-1.093918883441030547e-05
2.068880350659464944e-03,1.394435637178505563e-05
1.559056685389010374e-03,-1.323599080452603736e-04
7.234170727775461043e-04,-1.013334064965046213e-03
2.880529864626890538e-04,-1.050992439587689108e-03
2.157737899265839106e-04,-1.161818711801583829e-03
8.016390772295273930e-04,-6.414217920732773930e-04
8.170079036213771795e-04,-3.058384700276271795e-04
7.624665960280677763e-04,-6.819169368431777633e-05
8.583027660808819140e-04,-3.013569652996319140e-04
1.509326685717891610e-03,1.655222053210838977e-05
1.818518715137136012e-03,3.024529645503639882e-04
1.993544564585345361e-03,2.418680330709046394e-04
1.767974898142030430e-03,-5.136112861078043039e-05
1.531969886032327364e-03,-2.502316047823273642e-04
1.368800634869545268e-03,-3.540911622132952678e-04
1.731727744649745691e-03,-1.982194438684956907e-04
2.307264751806700070e-03,-7.948154868170007048e-05
2.416157059344618135e-03,1.761979612413186458e-05
1.980045807197742397e-03,-4.032623603992396832e-06
2.002448933468723314e-03,-2.782057694062233140e-04
2.429623579010880587e-03,-2.705049266671305866e-04
2.624364129013912958e-03,-4.347278985451629579e-04
2.757738196969985057e-03,-2.705555797824850568e-04
2.854496109235707488e-03,-2.299843904857074885e-04
2.645170716203699285e-03,-2.495408333911992849e-04
2.263985607326818653e-03,2.460851934544313474e-04
2.172776070517902676e-03,8.552471073209732405e-05
2.332214339054649362e-03,1.549682781328506377e-04
2.611233440749235416e-03,4.328949772195145838e-04
2.593103346814982363e-03,1.382198953725176371e-04
2.870065634385048168e-03,3.953152249899518321e-04
3.162289080522297149e-03,6.752963686964528513e-04
3.053327350900329404e-03,5.782644459746705962e-04
2.549651866996806380e-03,1.816713751906936201e-04
2.628651304124063250e-03,5.451768208759367497e-04
2.759480277946954000e-03,3.151657181467959999e-04
2.928423793722870292e-03,2.377749367458797079e-04
2.689460408798968055e-03,9.526859510728194480e-05
2.882779975172816006e-03,2.910481498271839940e-04
2.562626201705057744e-03,-3.729661186130774422e-05
2.113593982401373340e-03,-1.833571659951233404e-04
2.022722101601182564e-03,-1.306322578511825636e-04
2.136280430475044449e-03,-3.819693438129444923e-05
1.896194994548948323e-03,-1.414342523614483225e-04
8.119522251799972693e-04,-1.048463455648747378e-03
3.788333839553110365e-04,-1.141772837080310982e-03
2.069020219015974980e-04,-1.130058760182847417e-03
5.873226409528154932e-04,-7.093929534528154932e-04
8.424595118334983739e-04,-3.694370508959983739e-04
7.438589136662931414e-04,-1.487661402287931414e-04
8.517186128461531718e-04,-3.710667573774031718e-04
1.564985226750567181e-03,-6.199450409431718143e-05
1.769556324336337772e-03,4.429680897261622282e-04
1.864887770292037806e-03,2.484545148642121944e-04
1.887150553389725953e-03,-1.095016276084759526e-04
1.488629704839079674e-03,-2.908147634328296736e-04
1.481862034762895927e-03,-3.221940660128959268e-04
1.831730848033502309e-03,-3.134813363147523086e-04
2.375110591343540262e-03,-1.762768118729026237e-05
2.456294566358141300e-03,1.376995742668587000e-04
2.171532278583581440e-03,8.676850266641856005e-05
2.074522529372736269e-03,-6.799176765398626948e-05
2.580954202476215802e-03,-2.387300813824658023e-04
2.674213996813828032e-03,-4.769483718138280322e-04
2.881068654413235057e-03,-2.947039083194850570e-04
3.053420029276197618e-03,-2.229146581824476177e-04
3.034531030639972364e-03,-5.906716345247236405e-05
2.723228235294545413e-03,8.095006892954587085e-06
2.351870087000462219e-03,6.664797940578778140e-05
2.735831445877484006e-03,1.175621088100159937e-04
2.735805565428552077e-03,4.990577158214479225e-04
2.638736499541531871e-03,1.841394770209681293e-04
2.872969175323029922e-03,4.229292621769700777e-04
3.102845360032112972e-03,5.745228040303870277e-04
2.820508763667950707e-03,5.745718027382992928e-04
2.595191230359680714e-03,3.802726368278192860e-04
2.791497428478701727e-03,5.196597980837982730e-04
2.854381519826801415e-03,4.186287340794485855e-04
2.979830345001003179e-03,2.092565690614968214e-04
2.836527881848728734e-03,1.999711415887712659e-04
2.901286964751944447e-03,4.556466289980555529e-04
2.622880028728330655e-03,-5.940346622833065499e-05
2.137605140116018935e-03,-1.081861948035189348e-04
2.040432661011203682e-03,-8.730766101120368203e-05
2.091437776687933830e-03,1.287160319058161702e-04
2.134924286272560194e-03,-1.207641300225601941e-04
9.539808237092373177e-04,-1.114198108865487209e-03
3.942555005033441043e-04,-1.111418586440844104e-03
2.255679727846880115e-04,-1.163983500128437957e-03
4.531926985294476031e-04,-8.270330305606976573e-04
8.274804227156108997e-04,-2.934228055281108997e-04
6.912528421077984795e-04,-2.563773538265484795e-04
9.312785561950158355e-04,-3.972209390075158355e-04
1.502868508929630729e-03,7.641615903911927118e-05
1.768454807500146860e-03,3.754050557811031402e-04
1.852882774649458435e-03,6.209525269429156530e-05
2.016195088341333954e-03,-6.307008834133395400e-05
1.404980997293963892e-03,-5.886357824502138920e-04
1.625906229380154723e-03,-4.357206825051547234e-04
1.867250464200622805e-03,-3.184833743568728052e-04
2.419317626977914720e-03,1.445922849083527972e-05
2.644582166638488954e-03,7.148228648651104578e-05
2.412139427707990762e-03,5.215500588575923760e-05
2.135050979057259192e-03,8.808884223990808005e-06
2.640562402014108578e-03,-3.364852535766085784e-04
2.589209745736658925e-03,-3.080207808929089248e-04
2.909828595977444633e-03,-3.158344553524446326e-04
3.181727361765379018e-03,-2.138928891091290176e-04
3.383468729223283473e-03,-1.486054479732834728e-04
3.033304399226172208e-03,-5.021113750742220785e-05
2.805114726402606513e-03,-5.126933433856513400e-06
3.050212707903960339e-03,2.456857295960396606e-04
2.829354609882756780e-03,4.436556440234932196e-04
2.588414037924691418e-03,1.734267823878085819e-04
2.885847016821270483e-03,4.100514206787295168e-04
3.098100103748973287e-03,5.411210876572767128e-04
2.720144747765968797e-03,4.460539827027812029e-04
2.684511806124185301e-03,5.045751079383146986e-04
3.035776044044257837e-03,6.110745418932421631e-04
2.999278420849169069e-03,5.483900361820809310e-04
3.066144416204198090e-03,2.679009939520519100e-04
3.089856069939059084e-03,1.678953949046909158e-04
3.040583140467505163e-03,3.087210587512448368e-04
2.661279006281543763e-03,-8.254365471904376306e-05
2.245871034256067579e-03,-2.469696670685675791e-04
2.061928398109153480e-03,-7.065642545290348048e-05
2.267899057844781352e-03,-3.248646018853135198e-05
2.259544392742562913e-03,6.385783038687087299e-06
1.037805855787710813e-03,-1.083582222975210813e-03
4.736614635086750218e-04,-1.099271815071175022e-03
1.984992403156654909e-04,-1.175061740315665572e-03
3.913764761932461049e-04,-1.085651378536995997e-03
8.581317301596118503e-04,-3.927386637533618503e-04
7.334233761458464323e-04,-4.663945675520964323e-04
8.404965157694018352e-04,-3.369564767069018352e-04
1.421800366947066673e-03,1.193373283654333272e-04
1.900956417788530854e-03,2.047564728364691458e-04
1.771672380010471835e-03,6.701170202077816503e-05
2.032847740204268491e-03,-1.105818942301849128e-05
1.185388954449547068e-03,-6.513313372620470679e-04
1.694091279808272038e-03,-4.810175493395220381e-04
1.996807605373135484e-03,-3.412289920918854837e-04
2.487854242865572552e-03,-1.837770944280725516e-04
2.827642809278701781e-03,1.096740852525482195e-04
2.526696540241855308e-03,1.969973074143946921e-04
2.281459087148884034e-03,-1.375992238676340337e-04
2.551201974918349945e-03,-2.929011936683499455e-04
2.592326253602458309e-03,-3.721724450087083094e-04
2.967605867053998807e-03,-5.414584061164988069e-04
3.260899198534507673e-03,-2.701765422845076731e-04
3.410093193790170001e-03,-5.315960004017000057e-05
3.350124249684466142e-03,-1.610373356219661420e-04
3.332366696625921679e-03,1.693750259282832127e-05
3.315403573492255607e-03,1.941179108827443926e-04
3.009271935453964285e-03,3.324028692335357152e-04
2.564065146815663714e-03,2.992899380933628645e-05
2.915737068967618351e-03,4.030495521261316487e-04
3.081547102541025603e-03,5.195271162089743974e-04
2.633950189007992337e-03,3.720312563045076633e-04
2.909753575138943147e-03,5.616209365798068530e-04
3.193603819486223825e-03,6.821286023887761750e-04
3.135517580121552784e-03,3.205981425346972162e-04
3.035417106535940549e-03,2.528519364328094508e-04
3.309877885007255979e-03,1.538672321802440207e-04
3.027265778212755425e-03,3.601853936622445747e-04
2.598310903628262003e-03,-5.772252472201200302e-05
2.257894554523391488e-03,-1.292934803046414879e-04
2.194926764898746160e-03,-2.112841867737461597e-04
2.373071463793723513e-03,-3.297645749735129972e-07
2.346648546118294907e-03,-4.257139768079490696e-05
1.109414322995133867e-03,-1.071267350338883867e-03
4.863070108437270167e-04,-1.119546756937477017e-03
1.819737758777885449e-04,-1.059354146971538436e-03
2.692049633452236806e-04,-1.085550178188973789e-03
8.205281589249469347e-04,-3.780232761124469347e-04
7.104257591438523697e-04,-4.815439232063523697e-04
7.996924995704010651e-04,-3.800758003516510651e-04
1.334105036696941636e-03,4.681537345930836432e-05
1.774994419509398147e-03,3.536066547093518527e-04
1.795860225747672543e-03,-4.872887809142254292e-05
1.961729878297197287e-03,3.717148889030271255e-05
1.024117399035585777e-03,-6.121300943480857768e-04
1.646295091287070878e-03,-4.942565170683208779e-04
1.978979545353118635e-03,-3.157715375406186346e-04
2.655968027205425283e-03,-4.281848240804252831e-04
2.756288260075037862e-03,1.581404508624621383e-04
2.590481370459221406e-03,1.332124771970285941e-04
2.191632158659577879e-03,-6.303108444082787878e-05
2.415007293695210343e-03,-2.787768249452103435e-04
2.688875069275404282e-03,-5.068682333379042823e-04
3.008483531629870065e-03,-5.289303089736200648e-04
3.443366509898597525e-03,-3.687205138048475252e-04
3.593935166661072454e-03,-2.293721783798224542e-04
3.440194359244909145e-03,-1.061489490886591454e-04
3.618035910028188137e-03,8.984983215931186332e-05
3.497689219931367829e-03,5.760863163113217125e-05
3.094746492086313753e-03,1.935225508824362471e-04
2.496197090485241608e-03,1.130558392022583923e-04
2.826400913386684609e-03,4.389799459883153912e-04
2.900041479210488903e-03,4.340039309457610975e-04
2.644102463514547228e-03,2.703262474229527722e-04
3.122380822257651845e-03,6.465400761798481555e-04
3.438268427658956825e-03,5.747930957785431748e-04
3.201472430186827478e-03,3.996017885631725219e-04
3.054906422391511552e-03,1.265510971397384478e-04
3.448119215050867228e-03,2.139901599491327716e-04
3.186500038668598368e-03,3.001332621126516324e-04
2.712605167027797720e-03,-2.025343662465477201e-04
2.368817977862060047e-03,-1.715523528620600466e-04
2.241233580012752698e-03,-1.660382675127526977e-04
2.535596241828098549e-03,-7.893120276559854875e-05
2.354729507815506509e-03,5.615916405949349099e-05
1.241928869407464640e-03,-9.214942990949646397e-04
5.788101289037756976e-04,-1.181532296872525589e-03
2.074196855538702376e-04,-1.145835212897620319e-03
2.105033435358703647e-04,-1.126030687285870446e-03
7.659766879842908743e-04,-4.608009067342908743e-04
6.197601450200975089e-04,-5.129486215825975089e-04
8.694170619106983975e-04,-4.650591517544483975e-04
1.458816471348914042e-03,-1.686090494266404179e-05
1.908378250520937399e-03,1.668170619790626009e-04
1.719745330017743122e-03,-1.023136893927431221e-04
1.803752982776096444e-03,1.035956500364035564e-04
8.795268717430453119e-04,-6.353862467430453119e-04
1.596880800457870300e-03,-4.601010153016203003e-04
2.095549635568648861e-03,-2.644949480686488615e-04
2.619236455325205538e-03,-3.380474904814555377e-04
2.860636983602780556e-03,-6.827858516528055588e-05
2.595247698818845851e-03,1.208167543061541491e-04
2.308289344580273430e-03,4.919356557597657012e-05
2.175188409746748892e-03,-3.059867495904988917e-04
2.583805440590819253e-03,-5.849040734033192530e-04
3.128156018599334738e-03,-5.494206670368347381e-04
3.619164027400831839e-03,-4.300771133383318387e-04
3.642282418589836129e-03,-3.540133756210861286e-04
3.577624885823267337e-03,-1.520267412920173374e-04
3.747351705868240054e-03,-7.761293633699005434e-05
3.560556517068723219e-03,-5.866442722497321877e-05
3.101842067696009876e-03,9.487424089774012387e-05
2.598813425384853375e-03,-2.108129371036033747e-04
2.751708818056013833e-03,2.619020217877361667e-04
2.777124292645765866e-03,2.364865471979841344e-04
2.677729374619559552e-03,2.901050980366904480e-04
3.403510849634667091e-03,4.111864159903329090e-04
3.497572757774081338e-03,7.062236289446686618e-04
3.297343547686577836e-03,2.884718820009221640e-04
3.190518575724724231e-03,9.775046724402576895e-05
3.508372876000081988e-03,2.224010497811680122e-04
3.300879376213489667e-03,3.612299987865103326e-04
2.717998062072828763e-03,-3.147387847290787632e-04
2.448628906011478951e-03,-1.521811521052289506e-04
2.390473797326722171e-03,-3.229078793579721711e-04
2.535717289070886418e-03,4.871089835363582449e-06
2.439793409020529248e-03,6.264799722947075183e-05
1.338480230869509456e-03,-9.036047425882594557e-04
5.683708151813162291e-04,-1.331310268306316229e-03
2.918308994487201239e-04,-1.092917325229970232e-03
2.075842111517795701e-04,-1.275699445526779462e-03
7.041244911179039227e-04,-5.591659950241539227e-04
5.966383511005096977e-04,-5.813795620380096977e-04
8.755768784731369873e-04,-4.483307847231369873e-04
1.488982178326193027e-03,-6.991479551369302742e-05
1.886581427200570513e-03,1.962432798306794866e-04
1.733017442815046024e-03,-1.461033803150460237e-04
1.595030492302966073e-03,-7.678098058421607350e-05
9.826974675858615640e-04,-7.004098699296115640e-04
1.674587378205121468e-03,-5.378075930488714681e-04
2.147713312105230862e-03,-9.540618319898086161e-05
2.588057334369852931e-03,-3.679035257761029305e-04
2.783540243536369602e-03,-1.513991302551196023e-04
2.746331389726482716e-03,1.550943058601728444e-05
2.622333734492472181e-03,-5.451410273722180622e-06
2.162808148321824445e-03,-2.936064881655744453e-04
2.454973288879113390e-03,-5.857716287228633897e-04
2.963372234899805911e-03,-3.388605161498059112e-04
3.391469478630348283e-03,-3.931174278490982832e-04
3.706777334926705369e-03,-2.964379794579553688e-04
3.642336426920861868e-03,-7.940918082711186793e-05
3.749233823446473154e-03,-1.405302101652231538e-04
3.723750532248834046e-03,-6.060009988340456233e-07
3.141601059445961550e-03,3.222706555403844972e-05
2.514172517018636952e-03,-3.092774974873869522e-04
2.434085774318598717e-03,2.285729170876512825e-04
2.541677269869656135e-03,3.193456793490938653e-04
2.829258223173961376e-03,3.140523237010386243e-04
3.460075484093777173e-03,5.835036174687228266e-04
3.514939904351296017e-03,7.422622440862039830e-04
3.237307867162581791e-03,3.027311953374182095e-04
3.248412509943381359e-03,1.466680564628686408e-04
3.595745717570708166e-03,2.036927589917918342e-04
3.335369431040768103e-03,3.419987330217318967e-04
2.736634261608964901e-03,-2.799692225464649013e-04
2.555260178601806258e-03,-1.672596903205562577e-04
2.386182113643092479e-03,-3.415043792680924790e-04
2.634639806371987664e-03,1.043128303467623363e-04
2.579064297983276344e-03,2.255923717297365558e-05
1.403545451586958983e-03,-7.321587328369589826e-04
5.896482179169616191e-04,-1.146594018698211728e-03
2.366247982312213321e-04,-1.045340618543721305e-03
1.837660281585730502e-04,-1.190846106283573050e-03
5.733864476281809973e-04,-6.420509984094309973e-04
5.633632554657925021e-04,-4.412929429657925021e-04
8.472182009033580284e-04,-4.199721071533580284e-04
1.543447350492942486e-03,-1.091211786179424863e-04
